time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
46802,24.82,15.43,39.15,0.000,0.000,-0.241,-0.2719,0.4150,0.8933
46822,24.82,15.43,39.15,0.000,0.000,0.000,-0.2715,0.4150,0.8937
46842,24.82,15.43,39.15,0.000,0.000,0.202,-0.2716,0.4145,0.8945
46862,24.82,15.43,39.15,0.000,0.000,0.000,-0.2721,0.4140,0.8949
46882,24.83,15.43,39.16,0.203,0.000,0.202,-0.2726,0.4142,0.8952
46902,24.83,15.43,39.16,0.234,0.000,0.000,-0.2721,0.4143,0.8947
46922,24.83,15.43,39.16,-0.247,0.000,0.000,-0.2719,0.4139,0.8952
46942,24.83,15.43,39.16,0.000,0.000,0.000,-0.2717,0.4146,0.8956
46962,24.82,15.43,39.16,-0.232,0.000,0.000,-0.2721,0.4145,0.8949
46982,24.82,15.43,39.16,0.000,0.000,0.000,-0.2720,0.4148,0.8946
47002,24.83,15.43,39.16,0.000,0.000,0.209,-0.2719,0.4147,0.8949
47022,24.82,15.43,39.16,-0.201,0.000,0.000,-0.2715,0.4148,0.8955
47042,24.82,15.42,39.16,0.000,0.000,0.000,-0.2715,0.4143,0.8956
47062,24.82,15.42,39.16,0.000,0.000,0.000,-0.2712,0.4138,0.8958
47082,24.82,15.42,39.16,0.000,-0.201,0.000,-0.2714,0.4139,0.8959
47102,24.82,15.42,39.16,0.000,0.000,0.000,-0.2718,0.4134,0.8953
47122,24.82,15.42,39.15,0.000,0.000,-0.218,-0.2717,0.4137,0.8954
47142,24.82,15.41,39.15,0.000,0.000,0.000,-0.2714,0.4133,0.8950
47162,24.82,15.41,39.15,0.000,0.000,0.000,-0.2715,0.4130,0.8946
47182,24.82,15.41,39.15,0.000,0.000,0.000,-0.2713,0.4136,0.8941
47202,24.82,15.41,39.15,0.000,0.000,-0.310,-0.2711,0.4141,0.8941
47222,24.82,15.41,39.15,0.280,0.000,0.000,-0.2712,0.4141,0.8938
47242,24.83,15.41,39.15,0.000,0.000,0.000,-0.2716,0.4149,0.8941
47262,24.83,15.40,39.15,0.000,-0.285,0.000,-0.2715,0.4147,0.8952
47282,24.83,15.40,39.15,0.000,0.000,0.000,-0.2717,0.4143,0.8952
47302,24.83,15.40,39.15,0.264,0.000,0.000,-0.2718,0.4144,0.8959
47322,24.83,15.40,39.15,0.000,0.000,0.000,-0.2710,0.4142,0.8964
47342,24.83,15.40,39.15,0.000,0.000,0.000,-0.2709,0.4142,0.8956
47362,24.83,15.40,39.15,0.000,0.000,0.000,-0.2711,0.4142,0.8953
47382,24.83,15.40,39.16,0.000,0.000,0.362,-0.2711,0.4144,0.8950
47402,24.83,15.40,39.16,-0.209,0.000,0.000,-0.2714,0.4141,0.8953
47422,24.83,15.40,39.16,0.000,0.000,0.000,-0.2721,0.4138,0.8953
47442,24.83,15.40,39.16,0.203,0.000,0.000,-0.2725,0.4138,0.8953
47462,24.83,15.40,39.16,0.000,0.000,0.000,-0.2721,0.4143,0.8950
47482,24.83,15.40,39.16,0.000,0.000,0.370,-0.2718,0.4144,0.8934
47502,24.83,15.40,39.16,0.000,0.000,0.000,-0.2717,0.4144,0.8944
47522,24.83,15.40,39.17,0.000,-0.201,0.530,-0.2715,0.4145,0.8946
47542,24.84,15.40,39.17,0.000,0.000,0.000,-0.2718,0.4146,0.8953
47562,24.84,15.40,39.17,0.000,0.000,0.000,-0.2727,0.4151,0.8955
47582,24.83,15.40,39.17,-0.201,0.000,0.000,-0.2730,0.4144,0.8944
47602,24.83,15.41,39.17,0.000,0.000,0.000,-0.2728,0.4143,0.8938
47622,24.84,15.41,39.17,0.000,0.000,0.000,-0.2717,0.4142,0.8942
47642,24.84,15.41,39.17,0.000,0.000,0.000,-0.2717,0.4138,0.8942
47662,24.83,15.41,39.17,0.000,0.000,0.000,-0.2716,0.4134,0.8941
47682,24.84,15.41,39.17,0.302,0.000,0.000,-0.2719,0.4128,0.8946
47702,24.83,15.41,39.17,0.000,0.000,0.000,-0.2719,0.4131,0.8957
47722,24.83,15.41,39.17,0.000,0.000,0.000,-0.2729,0.4137,0.8948
47742,24.83,15.41,39.17,0.000,0.000,0.000,-0.2721,0.4140,0.8942
47762,24.83,15.41,39.17,0.000,0.000,0.000,-0.2720,0.4139,0.8950
47782,24.83,15.41,39.17,-0.209,0.000,0.000,-0.2722,0.4135,0.8945
47802,24.83,15.41,39.17,0.000,0.000,0.000,-0.2719,0.4137,0.8950
47822,24.83,15.41,39.17,0.000,0.000,0.000,-0.2716,0.4133,0.8951
47842,24.83,15.41,39.17,0.000,0.000,0.000,-0.2711,0.4131,0.8937
47862,24.83,15.41,39.17,0.000,0.000,0.000,-0.2706,0.4132,0.8934
47882,24.82,15.41,39.17,0.000,0.000,0.000,-0.2708,0.4132,0.8940
47902,24.83,15.41,39.17,0.203,0.000,0.000,-0.2711,0.4130,0.8933
47922,24.83,15.41,39.17,0.000,0.000,0.000,-0.2714,0.4130,0.8937
47942,24.83,15.41,39.17,0.000,0.000,0.000,-0.2711,0.4133,0.8939
47962,24.83,15.41,39.17,0.000,0.000,0.000,-0.2716,0.4133,0.8939
47982,24.83,15.41,39.17,0.226,0.000,0.000,-0.2715,0.4132,0.8946
48002,24.83,15.41,39.17,0.000,0.000,0.000,-0.2716,0.4131,0.8949
48022,24.83,15.41,39.17,0.234,0.226,-0.310,-0.2720,0.4133,0.8945
48042,24.83,15.41,39.17,0.000,-0.254,0.000,-0.2718,0.4137,0.8944
48062,24.83,15.41,39.17,0.000,0.000,0.000,-0.2723,0.4138,0.8943
48082,24.83,15.41,39.17,0.000,0.000,0.000,-0.2721,0.4135,0.8943
48102,24.83,15.41,39.17,0.000,0.000,0.000,-0.2718,0.4135,0.8945
48122,24.83,15.41,39.17,0.000,0.000,0.000,-0.2715,0.4136,0.8947
48142,24.83,15.41,39.17,0.000,0.000,0.000,-0.2718,0.4136,0.8956
48162,24.82,15.41,39.16,0.000,-0.300,-0.310,-0.2718,0.4137,0.8955
48182,24.82,15.41,39.16,0.000,0.000,0.000,-0.2720,0.4136,0.8956
48202,24.82,15.41,39.16,0.000,0.000,0.000,-0.2721,0.4134,0.8953
48222,24.82,15.41,39.16,0.000,0.000,0.000,-0.2725,0.4130,0.8948
48242,24.82,15.41,39.16,0.000,0.000,0.000,-0.2720,0.4133,0.8950
48262,24.82,15.41,39.16,0.000,0.000,0.000,-0.2721,0.4133,0.8960
48282,24.81,15.41,39.16,0.000,0.000,0.000,-0.2724,0.4129,0.8958
48302,24.81,15.42,39.16,0.000,0.249,0.000,-0.2722,0.4128,0.8957
48322,24.81,15.42,39.16,0.000,0.000,0.000,-0.2725,0.4133,0.8946
48342,24.81,15.42,39.16,0.000,0.000,0.000,-0.2722,0.4134,0.8947
48362,24.81,15.42,39.17,0.000,0.000,0.217,-0.2721,0.4141,0.8937
48382,24.81,15.42,39.17,0.000,0.000,0.000,-0.2717,0.4141,0.8945
48402,24.81,15.42,39.17,0.000,0.000,0.000,-0.2715,0.4135,0.8951
48422,24.81,15.42,39.17,0.000,0.000,0.000,-0.2717,0.4139,0.8942
48442,24.81,15.41,39.17,0.000,0.000,0.000,-0.2706,0.4146,0.8952
48462,24.82,15.41,39.17,0.000,0.000,0.347,-0.2706,0.4141,0.8950
48482,24.82,15.41,39.17,0.000,-0.209,0.000,-0.2711,0.4144,0.8950
48502,24.82,15.40,39.18,0.000,-0.323,0.362,-0.2712,0.4138,0.8942
